order_id,customer_id,order_date,shipment_date,payment_method,order_status,total_amount
O00194976,C0048904,2023-09-10,2023-09-11,Gift Card,Completed,837.22
O00194977,C0048904,2023-09-22,2023-09-25,Debit Card,Completed,577.2
O00194978,C0048905,2024-10-02,2024-10-06,Credit Card,Returned,142.91
O00194979,C0048905,2024-10-27,2024-10-31,Credit Card,Completed,1787.5
O00194980,C0048905,2024-11-07,2024-11-09,PayPal,Completed,928.32
O00194981,C0048905,2025-03-19,2025-03-21,PayPal,Completed,120.72
O00194982,C0048905,2025-04-12,2025-04-14,PayPal,Completed,80.43
O00194983,C0048905,2025-08-10,2025-08-13,Debit Card,Completed,261.49
O00194984,C0048906,2024-09-16,2024-09-22,UPI,Completed,27.68
O00194985,C0048906,2025-08-27,2025-08-29,PayPal,Completed,337.16
O00194986,C0048906,2025-10-15,2025-10-22,Debit Card,Completed,953.96
O00194987,C0048906,2025-11-22,2025-11-25,Gift Card,Completed,783.85
O00194988,C0048907,2023-01-07,2023-01-13,Credit Card,Completed,2152.81
O00194989,C0048907,2024-03-19,2024-03-25,PayPal,Completed,214.44
O00194990,C0048907,2024-08-20,2024-08-25,Debit Card,Shipped,2558.92
O00194991,C0048907,2024-11-22,2024-11-23,Credit Card,Completed,1607.86
O00194992,C0048907,2025-09-15,2025-09-22,PayPal,Completed,552.33
O00194993,C0048907,2025-11-19,2025-11-21,Credit Card,Completed,55.01
O00194994,C0048908,2024-09-27,2024-10-02,Pay Pal ,Completed,453.14
O00194995,C0048908,2024-12-05,2024-12-10,PayPal,Completed,354.5
O00194996,C0048909,2024-11-22,2024-11-28,Debit Card,Returned,1157.66
O00194997,C0048909,2025-11-14,2025-11-15,Credit Card,Completed,600.98
O00194998,C0048910,2024-09-10,2024-09-13,Credit Card,Completed,73.48
O00194999,C0048910,2024-10-08,2024-10-14,PayPal,Completed,1056.24
O00195000,C0048910,2024-10-31,2024-11-01,Credit Card,Completed,244.15
O00195001,C0048910,2024-11-08,2024-11-12,Debit Card,Completed,1464.31
O00195002,C0048910,2024-11-10,2024-11-13,Debit Card,Completed,158.85
O00195003,C0048910,2024-11-28,2024-11-30,Debit Card,Completed,122.08
O00195004,C0048910,2024-12-23,2024-12-29,Credit Card,Returned,1548.43
O00195005,C0048910,2024-12-29,2024-12-31,Credit Card,Completed,307.6
O00195006,C0048910,2024-12-30,2025-01-03,Credit Card,Completed,412.27
O00195007,C0048910,2025-01-08,2025-01-14,Debit Card,Completed,996.42
O00195008,C0048910,2025-03-16,2025-03-22,PayPal,Completed,179.82
O00195009,C0048910,2025-06-06,2025-06-10,PayPal,Completed,1245.38
O00195010,C0048910,2025-10-15,2025-10-21,UPI,Completed,1084.09
O00195011,C0048910,2025-12-13,2025-12-15,Credit Card,Completed,1698.74
O00195012,C0048911,2025-10-10,2025-10-15,PayPal,Shipped,124.11
O00195013,C0048911,2025-12-17,2025-12-22,PayPal,Completed,862.06
O00195014,C0048912,2023-02-09,,Credit Card,Cancelled,55.01
O00195015,C0048912,2023-05-30,2023-06-06,Credit Card,Shipped,430.22
O00195016,C0048912,2023-07-06,2023-07-11,PayPal,Completed,26.12
O00195017,C0048912,2023-11-04,2023-11-08,Debit Card,Completed,25.41
O00195018,C0048912,2024-10-13,2024-10-20,Credit Card,Shipped,2180.81
O00195019,C0048912,2024-10-24,2024-10-28,Credit Card,Completed,49.23
O00195020,C0048912,2024-10-25,2024-11-01,PayPal,Completed,269.54
O00195021,C0048912,2025-03-01,2025-03-03,UPI,Completed,401.8
O00195022,C0048912,2025-12-18,2025-12-22,Buy Now Pay Later,Completed,403.05
O00195023,C0048913,2025-12-01,2025-12-07,UPI,Completed,1253.44
O00195024,C0048913,2025-12-25,2025-12-29,Credit Card,Completed,38.37
O00195025,C0048914,2025-10-27,2025-10-30,Credit Card,Completed,1103.66
O00195026,C0048914,2025-11-01,2025-11-04,PayPal,Completed,943.36
O00195027,C0048914,2025-12-01,2025-12-04,Credit Card,Completed,198.28
O00195028,C0048914,2025-12-08,2025-12-11,Debit Card,Completed,1380.2
O00195029,C0048914,2025-12-23,2025-12-29,Credit Card,Completed,799.76
O00195030,C0048914,2025-12-24,2025-12-28,Credit Card,Completed,161.51
O00195031,C0048914,2025-12-27,2025-12-28,Debit Card,Completed,138.41
O00195032,C0048915,2025-05-22,2025-05-25,Debit Card,Completed,426.36
O00195033,C0048915,2025-06-13,2025-06-18,Debit Card,Completed,1348.78
O00195034,C0048915,2025-10-21,2025-10-23,Credit Card,Completed,113.75
O00195035,C0048916,2025-07-31,2025-08-04,Credit Card,Completed,112.4
O00195036,C0048916,2025-08-13,2025-08-18,PayPal,Shipped,1317.8
O00195037,C0048917,2023-03-22,,PayPal,Cancelled,1395.09
O00195038,C0048918,2024-02-28,2024-03-06,Credit Card,Completed,96.58
O00195039,C0048918,2025-09-05,2025-09-11,PayPal,Completed,254.4
O00195040,C0048919,2024-08-04,2024-08-09,UPI,Completed,533.09
O00195041,C0048919,2025-10-14,2025-10-18,Buy Now Pay Later,Completed,326.34
O00195042,C0048920,2023-10-25,2023-10-28,Credit Card,Completed,108.56
O00195043,C0048920,2023-12-18,2023-12-21,Credit Card,Completed,658.44
O00195044,C0048920,2024-02-05,2024-02-09,Gift Card,Returned,1400.93
O00195045,C0048921,2024-09-14,2024-09-20,Debit Card,Completed,717.36
O00195046,C0048922,2023-01-25,2023-01-28,Buy Now Pay Later,Completed,110.97
O00195047,C0048922,2025-09-09,2025-09-15,UPI,Completed,953.7
O00195048,C0048923,2024-06-01,2024-06-02,Buy Now Pay Later,Completed,342.64
O00195049,C0048923,2024-09-16,2024-09-22,Credit Card,Completed,498.97
O00195050,C0048923,2024-11-01,2024-11-07,Credit Card,Completed,672.68
O00195051,C0048924,2024-08-08,2024-08-10,Buy Now Pay Later,Completed,197.22
O00195052,C0048924,2024-10-26,2024-10-29,PayPal,Completed,1043.27
O00195053,C0048924,2024-11-20,2024-11-21,Credit Card,Completed,263.26
O00195054,C0048924,2024-11-29,2024-12-04,PayPal,Completed,161.71
O00195055,C0048924,2024-12-16,2024-12-18,Credit Card,Completed,243.67
O00195056,C0048924,2025-02-26,2025-02-27,Debit Card,Shipped,2500.46
O00195057,C0048924,2025-03-07,2025-03-08,PayPal,Completed,3961.52
O00195058,C0048924,2025-04-03,2025-04-04,Credit Card,Completed,640.08
O00195059,C0048924,2025-06-20,2025-06-25,Buy Now Pay Later,Completed,1158.08
O00195060,C0048924,2025-07-25,2025-07-30,Debit Card,Completed,515.38
O00195061,C0048924,2025-08-26,2025-09-01,Buy Now Pay Later,Completed,1796.13
O00195062,C0048924,2025-09-18,2025-09-23,Credit Card,Completed,657.09
O00195063,C0048924,2025-12-15,2025-12-16,Debit Card,Completed,1399.69
O00195064,C0048924,2025-12-24,2025-12-28,Credit Card,Completed,3443.01
O00195065,C0048925,2025-08-08,2025-08-12,Credit Card,Completed,623.22
O00195066,C0048926,2024-12-10,2024-12-11,PayPal,Completed,122.98
O00195067,C0048926,2025-11-07,2025-11-09,Gift Card,Completed,495.58
O00195068,C0048927,2025-03-27,2025-03-31,UPI,Completed,487.16
O00195069,C0048927,2025-08-06,2025-08-10,PayPal,Completed,36.7
O00195070,C0048927,2025-10-25,2025-11-01,Buy Now Pay Later,Completed,187.67
O00195071,C0048927,2025-11-21,2025-11-25,UPI,Completed,170.32
O00195072,C0048927,2025-12-31,2026-01-03,Gift Card,Completed,15.9
O00195073,C0048928,2024-03-23,2024-03-24,Debit Card,Completed,380.98
O00195074,C0048929,2025-08-26,2025-09-02,Credit Card,Completed,161.07
O00195075,C0048929,2025-09-18,,Credit Card,Cancelled,681.55
O00195076,C0048929,2025-09-25,2025-09-26,Credit Card,Completed,1446.67
O00195077,C0048929,2025-10-02,2025-10-04,Credit Card,Completed,868.79
O00195078,C0048929,2025-11-22,2025-11-23,Buy Now Pay Later,Completed,1333.53
O00195079,C0048929,2025-12-06,2025-12-11,Credit Card,Completed,894.86
O00195080,C0048930,2025-06-22,2025-06-29,Credit Card,Completed,824.18
O00195081,C0048931,2024-10-10,2024-10-12,PayPal,Returned,1447.93
O00195082,C0048932,2025-12-21,2025-12-25,Credit Card,Completed,1123.7
O00195083,C0048933,2025-12-20,2025-12-26,Debit Card,Completed,1027.02
O00195084,C0048934,2024-04-05,2024-04-11,Credit Card,Completed,1526.08
O00195085,C0048934,2024-05-25,2024-05-28,Credit Card,Completed,339.14
O00195086,C0048934,2024-06-23,2024-06-27,PayPal,Completed,571.75
O00195087,C0048934,2024-11-06,2024-11-09,PayPal,Completed,489.5
O00195088,C0048934,2025-03-02,2025-03-04,PayPal,Completed,1743.45
O00195089,C0048935,2023-06-10,2023-06-13,Credit Card,Completed,650.41
O00195090,C0048935,2024-02-03,2024-02-10,PayPal,Completed,271.6
O00195091,C0048935,2024-02-22,2024-02-24,PayPal,Completed,663.62
O00195092,C0048935,2024-03-01,2024-03-02,Gift Card,Returned,1628.98
O00195093,C0048935,2024-09-25,2024-09-28,Debit Card,Completed,117.52
O00195094,C0048936,2024-11-29,2024-12-06,Debit Card,Completed,361.33
O00195095,C0048936,2025-01-26,2025-01-28,PayPal,Completed,1779.24
O00195096,C0048936,2025-03-11,2025-03-12,PayPal,Completed,1484.31
O00195097,C0048936,2025-08-18,2025-08-23,Credit Card,Completed,1409.28
O00195098,C0048936,2025-10-12,2025-10-19,Debit Card,Completed,222.83
O00195099,C0048936,2025-10-19,2025-10-20,Credit Card,Completed,152.07
O00195100,C0048937,2025-04-02,2025-04-07,Credit Card,Completed,42.82
O00195101,C0048937,2025-09-24,2025-09-28,Debit Card,Completed,32.42
O00195102,C0048938,2023-01-08,2023-01-13,Debit Card,Shipped,2149.76
O00195103,C0048938,2025-07-30,2025-08-03,Debit Card,Shipped,944.14
O00195104,C0048939,2023-11-18,2023-11-24,Credit Card,Completed,873.8
O00195105,C0048939,2025-03-05,2025-03-11,Credit Card,Completed,430.43
O00195106,C0048939,2025-09-18,2025-09-20,Debit Card,Completed,34.28
O00195107,C0048940,2025-12-19,2025-12-25,Credit Card,Completed,596.68
O00195108,C0048941,2025-10-08,2025-10-15,Debit Card,Completed,111.26
O00195109,C0048942,2025-06-06,2025-06-09,Gift Card,Completed,374.73
O00195110,C0048942,2025-07-17,2025-07-20,Credit Card,Completed,2299.86
O00195111,C0048942,2025-12-23,2025-12-26,Credit Card,Completed,821.25
O00195112,C0048943,2023-12-28,2023-12-31,Buy Now Pay Later,Completed,108.51
O00195113,C0048944,2025-07-19,2025-07-25,Credit Card,Completed,22.61
O00195114,C0048944,2025-11-05,2025-11-07,PayPal,Completed,31.23
O00195115,C0048945,2025-10-22,2025-10-29,Credit Card,Completed,103.15
O00195116,C0048945,2025-10-29,2025-11-05,Debit Card,Completed,7598.68
O00195117,C0048945,2025-11-10,2025-11-14,UPI,Completed,1391.98
O00195118,C0048945,2025-11-29,2025-12-02,UPI,Completed,831.75
O00195119,C0048945,2025-12-04,2025-12-10,Credit Card,Completed,1347.45
O00195120,C0048945,2025-12-23,2025-12-27,PayPal,Completed,99.84
O00195121,C0048945,2025-12-25,2025-12-29,Credit Card,Returned,896.58
O00195122,C0048946,2023-07-20,2023-07-22,PayPal,Completed,171.85
O00195123,C0048946,2025-05-18,2025-05-25,Debit Card,Completed,1011.92
O00195124,C0048947,2025-04-19,2025-04-25,Debit Card,Completed,272.56
O00195125,C0048947,2025-10-04,2025-10-05,Buy Now Pay Later,Completed,1202.42
O00195126,C0048948,2025-04-23,2025-04-29,Credit Card,Completed,26.5
O00195127,C0048948,2025-08-18,2025-08-19,Credit Card,Returned,1393.72
O00195128,C0048948,2025-09-06,2025-09-09,PayPal,Completed,236.4
O00195129,C0048948,2025-10-29,2025-11-01,Debit Card,Completed,128.87
O00195130,C0048948,2025-11-12,2025-11-15,PayPal,Returned,63.68
O00195131,C0048948,2025-11-19,2025-11-23,Debit Card,Completed,65.53
O00195132,C0048948,2025-12-21,2025-12-23,Credit Card,Completed,414.94
O00195133,C0048949,2024-12-04,2024-12-07,Credit Card,Completed,1575.79
O00195134,C0048949,2024-12-31,2025-01-05,Credit Card,Completed,102.88
O00195135,C0048949,2025-08-30,2025-09-03,Credit Card,Completed,861.42
O00195136,C0048950,2025-12-31,2026-01-02,PayPal,Completed,71.43
O00195137,C0048951,2023-06-04,2023-06-08,Credit Card,Completed,910.08
O00195138,C0048951,2023-12-02,2023-12-07,Gift Card,Completed,851.42
O00195139,C0048951,2024-04-13,2024-04-19,Credit Card,Completed,222.97
O00195140,C0048952,2025-07-21,2025-07-22,Credit Card,Completed,294.98
O00195141,C0048953,2025-02-14,2025-02-21,PayPal,Completed,358.01
O00195142,C0048954,2025-07-09,2025-07-15,Credit Card,Completed,1439.63
O00195143,C0048954,2025-10-03,2025-10-06,Gift Card,Completed,99.28
O00195144,C0048954,2025-10-28,2025-11-02,Credit Card,Completed,602.26
O00195145,C0048955,2024-07-30,2024-08-02,Gift Card,Completed,458.35
O00195146,C0048955,2024-11-20,2024-11-22,Gift Card,Completed,709.26
O00195147,C0048956,2024-03-02,2024-03-06,PayPal,Completed,77.67
O00195148,C0048956,2025-02-12,2025-02-14,Credit Card,Completed,265.0
O00195149,C0048956,2025-08-04,2025-08-11,UPI,Completed,534.63
O00195150,C0048956,2025-11-25,2025-12-02,PayPal,Completed,43.27
O00195151,C0048957,2025-09-06,2025-09-08,Credit Card,Completed,45.94
O00195152,C0048958,2023-12-04,2023-12-07,Credit Card,Returned,31.88
O00195153,C0048958,2025-04-08,2025-04-10,Credit Card,Completed,4554.43
O00195154,C0048959,2023-10-07,2023-10-13,Debit Card,Completed,88.31
O00195155,C0048960,2024-09-24,2024-09-30,Buy Now Pay Later,Completed,705.39
O00195156,C0048960,2024-10-15,2024-10-17,Credit Card,Completed,51.27
O00195157,C0048960,2025-11-02,2025-11-06,Buy Now Pay Later,Completed,184.49
O00195158,C0048961,2023-07-17,2023-07-23,PayPal,Completed,123.46
O00195159,C0048962,2023-06-18,2023-06-19,Gift Card,Completed,194.8
O00195160,C0048962,2024-11-13,2024-11-18,PayPal,Shipped,25.81
O00195161,C0048963,2023-12-06,2023-12-07,Debit Card,Completed,206.62
O00195162,C0048963,2023-12-19,2023-12-20,Credit Card,Completed,1344.44
O00195163,C0048963,2023-12-31,2024-01-02,Credit Card,Completed,841.69
O00195164,C0048963,2024-02-20,2024-02-23,Gift Card,Shipped,240.09
O00195165,C0048963,2024-03-19,2024-03-20,UPI,Completed,102.01
O00195166,C0048963,2024-05-11,2024-05-14,Debit Card,Completed,710.96
O00195167,C0048963,2024-11-29,2024-12-02,UPI,Completed,427.45
O00195168,C0048963,2024-12-21,2024-12-23,Buy Now Pay Later,Completed,334.25
O00195169,C0048963,2025-03-11,2025-03-12,Debit Card,Completed,2093.94
O00195170,C0048963,2025-11-07,2025-11-11,Credit Card,Completed,326.58
O00195171,C0048963,2025-12-12,2025-12-19,Credit Card,Completed,744.65
O00195172,C0048964,2025-11-30,2025-12-01,UPI,Completed,1427.97
O00195173,C0048965,2023-10-08,2023-10-09,UPI,Completed,21.52
O00195174,C0048965,2023-11-01,2023-11-04,Credit Card,Completed,94.36
O00195175,C0048965,2023-12-13,2023-12-20,Debit Card,Completed,27.61
O00195176,C0048965,2024-07-11,2024-07-15,Credit Card,Completed,107.13
O00195177,C0048965,2024-12-19,2024-12-21,Debit Card,Completed,1070.84
O00195178,C0048965,2025-03-07,2025-03-14,Credit Card,Completed,1758.18
O00195179,C0048965,2025-07-03,2025-07-08,UPI,Completed,60.42
O00195180,C0048965,2025-08-06,2025-08-09,Debit Card,Completed,109.02
O00195181,C0048965,2025-08-15,2025-08-19,Credit Card,Completed,2982.41
O00195182,C0048965,2025-12-17,2025-12-21,Credit Card,Completed,2260.66
O00195183,C0048965,2025-12-26,2025-12-28,Debit Card,Completed,109.07
O00195184,C0048966,2025-11-21,2025-11-23,Debit Card,Completed,180.19
O00195185,C0048967,2024-06-17,2024-06-18,Buy Now Pay Later,Completed,129.65
O00195186,C0048967,2024-07-06,2024-07-07,Credit Card,Returned,1350.34
O00195187,C0048967,2024-09-22,2024-09-26,PayPal,Completed,138.45
O00195188,C0048967,2025-01-30,2025-02-05,Credit Card,Completed,103.24
O00195189,C0048968,2023-01-25,2023-01-29,Credit Card,Completed,2038.73
O00195190,C0048968,2023-11-29,2023-12-04,Debit Card,Completed,1157.9
O00195191,C0048968,2023-12-12,2023-12-19,Gift Card,Completed,904.62
O00195192,C0048968,2024-02-23,2024-02-24,PayPal,Returned,720.69
O00195193,C0048968,2024-04-14,2024-04-19,Gift Card,Completed,198.94
O00195194,C0048968,2024-05-03,2024-05-06,PayPal,Completed,20.51
O00195195,C0048968,2024-08-18,2024-08-22,Credit Card,Completed,2239.25
O00195196,C0048968,2024-12-17,2024-12-21,Gift Card,Completed,2650.68
O00195197,C0048968,2025-01-04,2025-01-05,PayPal,Completed,361.87
O00195198,C0048968,2025-08-12,2025-08-16,Credit Card,Completed,232.41
O00195199,C0048969,2023-10-05,,Gift Card,Cancelled,2016.49
O00195200,C0048969,2025-03-05,2025-03-12,Credit Card,Completed,36.86
O00195201,C0048970,2023-03-19,2023-03-22,UPI,Completed,1791.62
O00195202,C0048970,2023-06-20,2023-06-22,Credit Card,Returned,145.38
O00195203,C0048970,2025-03-26,2025-03-27,Debit Card,Completed,8474.57
O00195204,C0048971,2025-06-20,2025-06-21,Debit Card,Completed,8.84
O00195205,C0048971,2025-09-07,2025-09-08,Debit Card,Completed,1320.3
O00195206,C0048971,2025-10-23,2025-10-27,PayPal,Completed,371.28
O00195207,C0048972,2025-12-22,2025-12-26,Debit Card,Completed,187.23
O00195208,C0048972,2025-12-26,2025-12-27,Debit Card,Completed,258.19
O00195209,C0048973,2024-11-21,2024-11-28,Credit Card,Completed,144.5
O00195210,C0048974,2025-12-04,2025-12-10,PayPal,Completed,109.32
O00195211,C0048975,2025-08-14,2025-08-16,UPI,Completed,383.11
O00195212,C0048976,2025-12-03,2025-12-10,UPI,Returned,3189.7
O00195213,C0048977,2025-12-13,2025-12-16,Debit Card,Completed,292.6
O00195214,C0048978,2024-07-19,2024-07-20,PayPal,Shipped,398.27
O00195215,C0048979,2023-12-04,2023-12-07,Credit Card,Completed,104.83
O00195216,C0048979,2023-12-05,2023-12-12,Credit Card,Completed,1172.92
O00195217,C0048979,2025-04-28,2025-04-29,Debit Card,Completed,323.82
O00195218,C0048979,2025-10-15,2025-10-19,Credit Card,Completed,569.12
O00195219,C0048980,2023-10-04,2023-10-09,Credit Card,Completed,480.47
O00195220,C0048980,2025-04-18,2025-04-21,PayPal,Completed,2322.04
O00195221,C0048980,2025-05-10,,UPI,Cancelled,55.32
O00195222,C0048980,2025-06-01,2025-06-06,UPI,Completed,167.42
O00195223,C0048980,2025-11-06,2025-11-13,Credit Card,Completed,3360.23
O00195224,C0048981,2025-07-30,2025-08-05,Gift Card,Completed,297.37
O00195225,C0048981,2025-09-11,2025-09-17,Credit Card,Completed,378.66
O00195226,C0048981,2025-10-15,2025-10-20,Buy Now Pay Later,Completed,44.3
O00195227,C0048982,2025-04-27,2025-05-03,Debit Card,Completed,76.99
O00195228,C0048982,2025-05-10,2025-05-12,Credit Card,Shipped,953.14
O00195229,C0048982,2025-05-24,2025-05-26,Buy Now Pay Later,Completed,242.84
O00195230,C0048982,2025-06-18,2025-06-20,Credit Card,Completed,44.58
O00195231,C0048982,2025-06-30,2025-07-04,PayPal,Completed,86.17
O00195232,C0048982,2025-07-07,2025-07-09,Debit Card,Shipped,1493.07
O00195233,C0048982,2025-08-24,2025-08-29,Debit Card,Completed,845.91
O00195234,C0048982,2025-09-19,2025-09-21,Gift Card,Completed,45.29
O00195235,C0048982,2025-10-12,2025-10-15,Credit Card,Completed,85.89
O00195236,C0048982,2025-10-21,2025-10-23,Debit Card,Shipped,412.37
O00195237,C0048982,2025-10-26,2025-10-29,Debit Card,Completed,96.61
O00195238,C0048982,2025-10-29,2025-11-04,Gift Card,Shipped,687.81
O00195239,C0048982,2025-12-22,2025-12-26,Credit Card,Completed,32.87
O00195240,C0048983,2024-03-19,2024-03-24,UPI,Completed,1128.19
O00195241,C0048983,2024-12-24,2024-12-25,Credit Card,Completed,157.87
O00195242,C0048983,2025-04-07,2025-04-12,Credit Card,Completed,190.9
O00195243,C0048983,2025-09-19,2025-09-22,Debit Card,Completed,622.54
O00195244,C0048983,2025-11-08,2025-11-10,Gift Card,Returned,500.3
O00195245,C0048984,2025-07-10,2025-07-11,PayPal,Completed,149.64
O00195246,C0048984,2025-10-04,2025-10-11,UPI,Completed,2249.98
O00195247,C0048984,2025-10-29,2025-11-03,Debit Card,Completed,578.42
O00195248,C0048985,2025-08-07,2025-08-14,Credit Card,Completed,1406.98
O00195249,C0048986,2024-12-27,2024-12-29,Credit Card,Completed,504.75
O00195250,C0048987,2025-11-02,2025-11-06,Gift Card,Completed,1567.86
O00195251,C0048988,2025-07-30,2025-07-31,credit card,Completed,40.25
O00195252,C0048988,2025-12-01,2025-12-04,Gift Card,Completed,1390.67
O00195253,C0048989,2025-07-05,2025-07-08,Credit Card,Completed,126.85
O00195254,C0048990,2024-08-24,2024-08-25,Buy Now Pay Later,Shipped,140.2
O00195255,C0048990,2024-09-08,2024-09-15,Credit Card,Completed,3829.2
O00195256,C0048990,2024-10-16,2024-10-23,Debit Card,Completed,203.97
O00195257,C0048990,2024-10-22,2024-10-24,PayPal,Completed,151.39
O00195258,C0048990,2024-11-01,2024-11-05,Gift Card,Completed,609.51
O00195259,C0048990,2024-11-01,2024-11-02,Credit Card,Completed,1594.38
O00195260,C0048990,2024-11-03,2024-11-04,Debit Card,Completed,323.98
O00195261,C0048990,2024-11-28,2024-12-04,PayPal,Shipped,1976.31
O00195262,C0048990,2024-12-12,2024-12-17,Gift Card,Shipped,74.74
O00195263,C0048990,2024-12-22,2024-12-24,Credit Card,Completed,38.39
O00195264,C0048990,2024-12-24,2024-12-27,Credit Card,Completed,99.31
O00195265,C0048990,2024-12-31,2025-01-07,PayPal,Completed,245.74
O00195266,C0048990,2025-01-26,2025-01-31,PayPal,Completed,719.64
O00195267,C0048990,2025-04-25,2025-04-29,Debit Card,Completed,124.97
O00195268,C0048990,2025-05-07,2025-05-14,Credit Card,Completed,316.94
O00195269,C0048990,2025-08-08,2025-08-15,UPI,Completed,721.21
O00195270,C0048990,2025-08-25,2025-08-27,UPI,Completed,1984.75
O00195271,C0048990,2025-09-02,2025-09-09,UPI,Completed,964.49
O00195272,C0048990,2025-09-14,2025-09-18,Credit Card,Completed,15.62
